src,dest,rssi,etx,delay,busy_fraction,label
14835,48104,-77.15,8.338,150.0,0.8308,0
44710,93142,-65.42,3.721,72.99,0.7352,0
49401,92144,-83.64,5.799,18.74,0.8104,0
30252,23024,-47.42,1.549,15.71,0.4958,1
85581,92982,-48.02,1.857,6.37,0.2561,1
32650,84335,-43.65,1.281,7.55,0.2987,1
78200,74223,-59.25,1.145,26.14,0.0942,1
26728,32241,-55.36,2.935,8.09,0.1182,1
79063,80739,-41.58,1.949,14.83,0.3209,1
82812,17885,-63.26,9.64,124.14,0.6746,0
68318,17230,-91.76,8.557,94.27,0.8287,0
20061,94077,-50.04,1.442,15.23,0.5039,1
37588,99737,-57.13,1.35,21.18,0.1047,1
8720,5241,-81.01,4.222,150.0,0.7373,0
1341,37742,-93.69,5.155,34.42,0.871,0
99296,69535,-61.27,4.023,150.0,0.7737,0
18706,74136,-80.55,10.026,127.88,0.5409,0
50534,44245,-67.27,1.424,23.09,0.1801,1
45119,2293,-55.15,1.64,23.49,0.1952,1
68952,22027,-57.39,9.643,23.59,0.8837,0
83454,17626,-86.27,4.601,32.76,0.6444,0
19591,26008,-57.48,1.008,21.06,0.0772,1
37068,61122,-54.89,1.791,9.85,0.237,1
27428,22716,-84.61,4.29,62.04,0.9636,0
72388,36198,-95.0,2.765,67.53,0.8549,0
60762,47071,-66.03,9.552,75.83,0.9425,0
61430,50976,-51.29,1.144,4.38,0.1669,1
63096,15390,-44.48,1.145,4.02,0.1721,1
76308,15901,-75.59,2.184,21.38,0.5118,0
36581,39611,-57.47,1.33,26.89,0.2706,1
73382,17390,-61.81,3.953,12.14,0.2837,1
23246,40420,-39.95,3.519,6.96,0.5495,1
9595,76403,-67.38,9.457,94.37,0.3367,0
81830,33857,-64.42,3.953,71.01,0.8908,0
14673,54868,-48.57,1.578,16.79,0.1871,1
59912,62215,-64.15,2.391,8.86,0.1778,1
67346,93827,-85.42,3.881,87.46,0.418,0
80486,28043,-76.5,4.267,54.46,0.8009,0
45079,75020,-66.97,1.371,28.67,0.3948,1
31646,23309,-42.62,1.253,12.97,0.0538,1
74251,96531,-49.64,1.364,15.47,0.3463,1
14122,63074,-47.67,3.01,6.49,0.1307,1
39024,20011,-81.53,8.115,52.15,0.8958,0
53233,94836,-45.45,1.273,15.35,0.1283,1
34686,9003,-53.79,1.008,6.34,0.1523,1
29912,14818,-65.22,1.236,11.74,0.1468,1
77672,89049,-48.25,1.448,6.16,0.2094,1
83137,5441,-64.88,3.908,111.93,0.8348,0
7971,84687,-68.66,7.037,22.26,0.7649,0
19484,87667,-70.72,3.752,60.73,0.785,0
307,10686,-86.47,4.901,52.59,0.807,0
53956,17404,-42.66,3.075,8.82,0.3956,1
43085,50836,-81.16,5.395,61.49,0.8437,0
70492,78282,-47.04,2.6,12.56,0.2645,1
89248,88371,-59.87,1.819,9.94,0.2933,1
20429,5029,-68.78,5.025,119.73,0.8257,0
16225,80023,-72.06,7.239,86.36,0.8464,0
92302,49101,-77.16,2.594,47.03,0.399,0
55386,63305,-76.1,9.273,55.11,0.8463,0
32351,35676,-67.51,7.229,14.9,0.8095,0
11754,50710,-56.55,1.615,4.8,0.2039,1
49998,79007,-64.59,3.582,43.61,0.7872,0
15135,43641,-56.51,1.0,8.58,0.2304,1
5574,29994,-77.97,11.173,99.33,0.9386,0
875,15455,-74.97,3.842,17.35,0.0832,1
8399,5315,-51.33,3.316,13.14,0.2707,1
99521,15039,-70.85,2.171,24.31,0.1225,1
45969,81464,-60.47,2.314,15.37,0.2305,1
69780,22124,-86.25,3.454,21.49,0.6008,0
62332,50661,-79.07,5.919,41.44,0.7838,0
55187,59018,-67.21,4.289,42.44,0.6528,0
94866,64241,-83.7,6.872,34.93,0.6862,0
99060,29814,-84.84,8.56,49.99,0.7484,0
40189,38481,-49.12,2.306,8.61,0.1785,1
59560,64565,-72.69,3.864,25.99,0.8133,0
65412,53861,-65.37,2.722,15.08,0.4942,1
76051,80310,-86.25,3.213,34.36,0.7595,0
905,97562,-53.05,1.862,10.15,0.6256,1
46533,56102,-56.78,1.391,7.13,0.1404,1
46089,89310,-65.24,7.086,43.65,0.9256,0
27028,67413,-55.63,1.749,18.85,0.3726,1
45229,85731,-61.98,4.441,86.1,0.8472,0
39150,78957,-69.14,2.217,14.82,0.8589,0
29846,76059,-80.12,3.374,54.56,0.782,0
68686,29838,-62.1,2.693,22.27,0.1579,1
58931,69076,-72.79,1.833,35.7,0.7873,0
97768,85942,-54.26,1.2,16.03,0.1906,1
97538,88951,-77.59,4.792,19.73,0.556,0
6374,61526,-84.88,11.868,150.0,0.9159,0
9682,83465,-76.51,7.053,19.29,0.8301,0
55478,51238,-62.65,6.925,30.19,0.6419,0
63898,18628,-41.9,1.694,3.95,0.4703,1
12616,12206,-55.68,3.215,5.31,0.3266,1
17781,26269,-55.0,3.111,48.18,0.8064,0
25424,72591,-51.13,1.589,4.64,0.2127,1
60925,97721,-49.14,1.067,11.4,0.2146,1
12547,52475,-78.4,3.504,133.17,0.5324,0
83542,29655,-77.45,11.501,82.14,0.7645,0
96939,67807,-71.41,6.468,26.34,0.5313,0
52466,10755,-83.08,4.788,74.68,0.9664,0
30019,71538,-56.07,6.676,55.56,0.694,0
10750,1298,-63.12,1.765,5.21,0.2917,1
2084,84526,-47.08,1.019,18.22,0.1088,1
29318,47089,-54.69,2.599,26.59,0.3937,1
67529,22261,-42.9,2.443,26.45,0.4378,1
96618,59580,-87.01,8.052,46.6,0.8289,0
23513,347,-71.14,3.329,24.89,0.7705,0
17467,53520,-51.07,1.804,63.49,0.0537,1
87734,79559,-83.51,5.118,55.2,0.5452,0
2964,59072,-44.23,2.18,4.05,0.2376,1
94286,36027,-45.05,1.305,7.65,0.4304,1
30302,56602,-81.57,12.255,65.62,0.891,0
45878,79443,-79.78,10.153,35.58,0.6076,0
94459,7968,-74.38,6.039,33.68,0.373,0
47602,96278,-55.36,1.789,11.26,0.355,1
7151,90065,-70.12,8.125,63.38,0.5419,0
82302,72418,-83.01,6.49,61.74,0.6621,0
44242,21734,-66.77,3.969,30.66,0.7862,0
29739,80122,-59.01,5.054,3.79,0.4178,1
63426,32791,-44.75,1.16,8.57,0.3359,1
19586,81557,-59.63,2.286,14.83,0.5989,1
897,58329,-46.7,1.091,7.12,0.1359,1
74018,68051,-74.36,5.039,150.0,0.8053,0
7543,14632,-56.48,1.804,4.4,0.2421,1
56156,92540,-46.85,1.911,57.29,0.2696,1
88864,88157,-62.98,4.115,58.52,0.9115,0
96620,14606,-91.29,8.338,150.0,0.7228,0
78341,15664,-80.67,6.124,51.03,0.8675,0
50900,94210,-57.54,1.678,17.52,0.3358,1
47006,16107,-65.05,2.655,59.8,0.8283,0
3378,70729,-75.64,5.371,80.05,0.9014,0
82000,92666,-70.42,5.236,179.37,0.2525,0
62002,25120,-78.47,13.435,36.12,0.9392,0
2396,18626,-71.42,5.333,37.39,0.3466,0
7082,35266,-55.75,2.103,6.2,0.304,1
70573,16882,-59.77,1.388,13.45,0.2414,1
16428,28035,-58.91,2.482,5.91,0.1298,1
35008,33058,-76.57,5.355,63.37,0.7125,0
5879,32148,-71.95,8.333,100.29,0.71,0
45097,17653,-57.9,2.884,17.9,0.6312,0
97539,94610,-77.46,4.534,68.95,0.6754,0
60392,10411,-46.35,1.467,5.83,0.3361,1
72124,38570,-72.89,8.944,78.91,0.6377,0
95606,19764,-95.0,4.729,24.88,0.8339,0
47996,13651,-48.59,3.056,11.03,0.09,1
17740,34162,-52.5,5.333,24.16,0.2917,1
44974,1999,-41.01,1.17,5.03,0.3528,1
56109,36639,-82.87,4.372,107.44,0.6237,0
77650,85980,-77.57,4.186,95.33,0.3515,0
44053,64384,-55.48,1.758,7.88,0.4026,1
47148,38793,-76.77,9.91,85.99,0.5997,0
78171,19974,-61.05,1.722,5.01,0.2901,1
87588,33490,-60.18,4.226,66.44,0.9958,0
1040,36063,-74.45,8.05,150.0,0.7575,0
81162,62252,-73.89,9.86,28.15,0.5571,0
8410,68051,-54.34,1.17,10.83,0.2926,1
7550,50431,-51.13,2.326,41.5,0.1853,1
56931,69820,-85.01,6.575,73.02,0.6623,0
11193,37441,-84.97,5.246,11.09,0.4785,0
2786,25935,-52.82,3.337,7.91,0.2676,1
7168,93209,-44.31,1.182,21.96,0.2804,1
70269,98901,-77.56,3.04,36.32,0.5914,0
7224,52413,-61.15,1.131,13.33,0.1922,1
26355,20453,-84.23,3.667,64.14,0.724,0
38078,82685,-71.64,5.678,103.06,0.7168,0
71853,78652,-92.28,7.007,35.44,0.7372,0
59698,14154,-54.5,1.617,13.65,0.0841,1
56700,20931,-71.54,3.892,98.37,0.8896,0
82203,48460,-64.44,1.895,15.08,0.4983,1
94207,9607,-50.02,1.584,9.44,0.5063,1
7629,9893,-65.23,1.603,16.52,0.5747,1
93590,75095,-71.45,2.736,94.67,0.5187,0
58271,5275,-52.68,1.082,4.89,0.5237,1
52081,2845,-64.52,2.065,90.42,0.6329,0
9375,85471,-67.61,1.495,22.39,0.0704,1
73775,39238,-58.9,1.488,16.38,0.2444,1
14865,52127,-77.52,4.817,127.54,0.6211,0
70997,72105,-56.99,2.63,10.57,0.1097,1
5321,75384,-95.0,3.14,68.75,0.8916,0
27941,35649,-50.5,5.938,14.23,0.8535,0
13600,95351,-80.27,3.884,70.04,0.7295,0
39153,42180,-61.1,2.493,8.07,0.2302,1
54569,59572,-75.61,4.893,43.44,0.8948,0
58453,23727,-55.44,3.094,8.86,0.0576,1
21991,97243,-63.11,6.727,20.18,0.3883,0
77110,25172,-50.01,3.541,14.21,0.336,1
59904,1495,-59.3,4.251,3.77,0.13,1
41289,54638,-67.3,5.071,34.19,0.8869,0
59750,31615,-46.19,2.457,11.01,0.1085,1
67939,36507,-60.85,1.712,8.07,0.3148,1
40570,21307,-76.83,4.462,63.35,0.7329,0
40346,90539,-79.98,8.221,35.99,0.6377,0
27637,49944,-82.25,8.588,29.95,0.6849,0
26718,27259,-42.6,1.315,21.29,0.6505,1
98479,26859,-58.32,1.039,4.37,0.2433,1
33390,84632,-61.72,3.761,42.2,0.5786,0
24452,64005,-87.78,6.369,36.51,0.511,0
10459,50282,-40.85,1.428,6.09,0.1598,1
32426,76847,-43.42,2.392,20.0,0.2419,1
26812,66490,-75.67,4.091,150.0,0.8737,0
16905,63569,-69.49,3.948,21.46,0.5324,0
41550,3741,-67.8,1.427,21.1,0.1792,1
63077,62782,-57.16,4.71,51.09,0.5958,0
70105,99287,-81.85,4.388,33.46,0.7015,0
80100,9903,-75.27,6.373,120.51,0.8242,0
20757,97102,-50.84,1.061,8.47,0.2515,1
28386,29325,-51.17,1.053,3.31,0.2965,1
27320,39791,-61.07,6.184,26.14,0.793,0
46109,9420,-65.08,2.208,9.0,0.2591,1
6750,15903,-79.37,5.284,39.16,0.5839,0
48066,14179,-63.84,1.573,8.79,0.2314,1
13054,25385,-60.11,2.17,12.73,0.9628,0
67485,60338,-45.85,1.479,24.33,0.3444,1
73277,34312,-80.46,7.397,150.0,0.822,0
54630,10535,-64.08,4.007,62.36,0.692,0
32454,34249,-51.33,2.048,14.68,0.1928,1
18016,66803,-80.21,3.976,22.94,0.7032,0
8732,98608,-69.89,3.57,51.49,0.9195,0
22001,13898,-68.18,1.094,7.98,0.1014,1
56579,52866,-51.81,1.154,6.33,0.4551,1
81822,72076,-67.18,1.661,9.94,0.2267,1
99754,92019,-65.06,1.777,2.7,0.4687,1
44040,53430,-58.17,1.126,7.02,0.3164,1
91532,51622,-58.71,1.934,8.24,0.2938,1
8654,47213,-89.95,8.247,12.88,0.5022,0
70696,94369,-61.19,1.344,16.85,0.2053,1
81027,43706,-56.66,1.584,5.71,0.0641,1
84423,2197,-89.58,6.224,28.37,0.6487,0
13638,5556,-58.25,1.774,10.73,0.3008,1
87831,54131,-35.97,1.064,14.64,0.0752,1
61599,32764,-49.32,3.006,11.46,0.2025,1
30397,19264,-72.04,3.878,67.81,0.7503,0
28064,15115,-66.19,1.014,19.47,0.0964,1
35219,86550,-63.02,4.984,62.26,0.5901,0
32083,22526,-64.88,3.593,65.27,0.8394,0
54262,83145,-49.3,1.024,27.55,0.0564,1
58789,30754,-53.51,1.913,12.37,0.1714,1
42986,29764,-55.19,2.486,10.84,0.2877,1
3853,76162,-91.93,6.05,75.22,0.6369,0
66450,80079,-75.44,3.205,17.47,0.9613,0
74296,83039,-49.2,2.434,15.3,0.3623,1
55373,87824,-63.0,1.981,6.11,0.5047,1
3798,17069,-67.61,1.703,6.42,0.0891,1
28981,67854,-40.67,2.611,24.65,0.5426,1
96540,5907,-66.2,5.436,114.95,0.6309,0
65911,95014,-59.59,1.429,13.34,0.2052,1
58905,5774,-45.63,1.097,15.04,0.5027,1
74376,34527,-78.31,4.325,60.69,0.8786,0
55292,15343,-48.28,1.227,11.05,0.5636,1
97509,4321,-50.52,1.166,3.7,0.2789,1
44103,72634,-53.45,2.182,5.15,0.283,1
28007,73717,-79.48,2.842,15.35,0.6089,0
49622,28398,-83.27,8.132,13.41,0.5334,0
41249,7675,-76.84,7.261,150.0,0.7116,0
7142,14325,-71.22,6.395,108.85,0.9501,0
99746,6326,-61.08,1.329,4.71,0.2896,1
72985,80246,-68.53,1.987,8.85,0.3773,1
82620,42954,-86.18,13.087,21.22,0.4908,0
96726,54304,-63.7,1.217,2.37,0.1621,1
1701,94719,-54.71,1.03,15.21,0.0536,1
33245,49190,-71.6,7.061,12.24,0.4396,0
37864,25135,-81.05,10.614,21.97,0.7221,0
95547,90193,-77.44,7.417,17.08,0.8049,0
8038,93981,-76.24,7.58,150.0,0.865,0
34038,8803,-51.45,1.185,10.17,0.1196,1
81444,11287,-70.35,4.295,17.49,0.5353,0
90432,66112,-56.79,1.096,23.1,0.5171,1
24094,87253,-93.77,6.079,40.74,0.5359,0
3423,81417,-72.44,5.016,48.61,0.4492,0
89763,61863,-62.38,1.377,20.91,0.2611,1
11518,27730,-80.46,2.346,135.39,0.6132,0
9990,96174,-65.61,6.822,63.65,0.6743,0
13477,23357,-74.69,4.84,82.79,0.6549,0
7058,28913,-83.72,6.333,104.95,0.8356,0
57250,13483,-53.64,2.758,9.64,0.3697,1
33374,54658,-84.49,9.953,71.88,0.8205,0
42200,76406,-85.48,4.61,150.0,0.7046,0
95457,79580,-72.95,5.532,19.92,0.6033,0
11286,13995,-60.27,1.839,24.89,0.1917,1
62460,73818,-95.0,8.958,21.7,0.4989,0
88049,32724,-79.85,4.636,81.7,0.9415,0
74114,83897,-58.73,1.698,8.3,0.1991,1
51205,24433,-62.55,2.264,6.62,0.1906,1
37806,76499,-58.75,1.552,33.74,0.2721,1
78343,65966,-67.22,1.561,21.74,0.1985,1
23515,44769,-60.5,3.822,92.26,0.6362,0
40658,87596,-51.57,1.047,5.57,0.1751,1
55031,31777,-54.81,1.985,9.18,0.2403,1
54423,13981,-72.2,1.666,7.04,0.4927,1
53360,73405,-75.37,6.667,46.92,0.6888,0
30101,17109,-68.94,6.502,46.25,0.6977,0
45075,91320,-57.21,3.416,5.88,0.0742,1
7653,55648,-62.42,1.601,13.2,0.1739,1
18737,2144,-61.89,3.464,31.32,0.5263,0
58230,10710,-52.75,2.487,4.71,0.201,1
17233,9094,-73.91,13.176,126.31,0.941,0
14218,40186,-89.44,5.979,42.89,0.6505,0
38314,37543,-75.88,8.054,150.0,0.4966,0
41489,41018,-54.92,1.252,14.55,0.5958,1
77176,49542,-44.94,1.206,10.9,0.1427,1
98455,54643,-65.02,2.745,2.23,0.1676,1
66345,7587,-75.17,1.598,2.62,0.3461,1
5645,57896,-71.2,5.264,28.72,0.669,0
35422,81831,-58.76,3.512,3.1,0.2379,1
63831,98388,-49.34,1.39,12.06,0.2269,1
82219,45597,-50.2,2.339,7.08,0.1969,1
15194,27657,-85.0,6.074,74.46,0.792,0
60210,96566,-51.7,1.241,7.48,0.5854,1
50631,84635,-52.92,2.424,4.85,0.091,1
43400,90871,-66.8,1.366,29.58,0.1577,1
30265,11519,-58.96,3.844,32.32,0.163,1
40226,56968,-77.49,6.118,150.0,0.8659,0
56982,98723,-79.41,8.442,29.96,0.5793,0
93507,76995,-78.22,6.154,62.55,0.7482,0
15787,63940,-76.8,3.523,72.6,0.8873,0
62514,49647,-58.27,3.635,6.91,0.1266,1
28015,56936,-78.29,3.968,66.81,0.5808,0
26092,83236,-52.47,4.116,6.12,0.1674,1
55120,76250,-43.89,2.181,4.73,0.1741,1
47529,33428,-60.86,1.562,19.21,0.4065,1
28421,58370,-43.97,1.602,26.21,0.0956,1
48137,87246,-49.43,1.803,12.59,0.3751,1
11342,90156,-44.58,1.013,10.32,0.1763,1
72611,94393,-71.59,4.893,58.8,0.7543,0
52330,67394,-67.44,2.392,28.57,0.8965,0
1411,76187,-48.58,2.669,13.1,0.2661,1
26975,86724,-66.0,1.293,7.36,0.3737,1
42051,15096,-75.79,11.614,150.0,0.6502,0
42748,4909,-57.02,2.946,5.61,0.3608,1
77445,80944,-76.89,4.439,105.56,0.5529,0
36112,18390,-66.42,3.005,13.78,0.2215,1
55242,19344,-90.55,7.548,134.54,0.6606,0
81593,86467,-62.84,1.404,4.39,0.4248,1
97719,79209,-57.61,1.813,27.02,0.1478,1
52463,50075,-62.18,1.281,4.33,0.0509,1
15811,32167,-63.51,4.647,138.01,0.7324,0
10463,42497,-44.63,1.509,4.24,0.3493,1
93844,39539,-63.84,1.625,11.4,0.1134,1
33991,86235,-88.47,8.478,57.41,0.8231,0
4408,51189,-71.02,3.599,55.66,0.8194,0
570,81986,-86.1,4.993,15.76,0.6817,0
24958,64065,-79.29,5.166,42.94,0.6145,0
23755,43108,-68.46,2.929,2.38,0.3507,1
2404,36551,-71.51,1.572,6.62,0.3575,1
25418,18838,-58.7,2.165,22.36,0.2473,1
392,53138,-70.26,4.149,46.11,0.7295,0
74892,72795,-65.63,7.786,66.17,0.4545,0
42757,17285,-59.24,1.291,15.19,0.0627,1
29516,98329,-78.26,5.856,123.95,0.9021,0
99562,71480,-72.51,5.487,68.34,0.8007,0
37995,77785,-67.73,3.469,17.86,0.8867,0
9237,84698,-63.63,1.854,14.57,0.4142,1
65895,12265,-68.06,8.261,63.96,0.9515,0
24765,98214,-53.85,1.475,6.76,0.3246,1
98208,16103,-94.97,8.896,32.17,0.4685,0
14373,65003,-92.41,8.471,32.7,0.7993,0
85296,19355,-73.91,5.382,82.77,0.8313,0
38407,81379,-59.93,1.28,8.26,0.2356,1
27000,29553,-68.48,4.858,16.16,0.6261,0
11560,73333,-68.46,1.673,29.18,0.4746,1
66490,3892,-66.3,1.361,6.7,0.1101,1
75663,2514,-56.77,5.617,33.5,0.5523,0
56891,99830,-70.24,8.627,150.0,0.7568,0
12238,6828,-45.36,3.117,6.61,0.5994,1
35780,44502,-68.14,6.037,25.72,0.9019,0
4209,75362,-67.37,2.634,22.03,0.8167,0
54739,81214,-65.82,4.902,72.8,0.6316,0
75125,8026,-61.31,1.132,9.85,0.3261,1
62656,86912,-69.64,6.351,43.87,0.8595,0
63315,28259,-78.57,6.535,150.0,0.9414,0
27567,96583,-62.93,5.913,20.88,0.1422,1
25692,71080,-56.57,1.858,11.41,0.1987,1
15739,39622,-78.93,8.626,86.73,0.843,0
34469,84408,-77.03,8.53,96.48,0.7748,0
77350,34520,-33.78,1.718,6.78,0.2335,1
94800,4331,-71.07,7.661,51.98,0.7189,0
92190,24629,-52.42,1.626,8.65,0.3343,1
54384,48376,-66.24,4.176,6.49,0.3827,1
80590,4908,-53.08,2.337,8.55,0.1222,1
84541,32119,-53.45,1.43,9.83,0.2577,1
51829,40499,-65.44,1.179,4.98,0.2724,1
13864,3545,-58.84,1.0,13.99,0.165,1
11936,72817,-58.54,1.058,11.62,0.1457,1
21549,20848,-37.76,1.116,13.17,0.4388,1
5771,50082,-44.74,1.586,4.87,0.0719,1
6234,99566,-48.5,3.736,13.4,0.5061,1
58134,10171,-89.43,5.908,150.0,0.643,0
39838,2130,-52.98,1.36,17.33,0.1395,1
89766,45763,-58.12,2.224,6.52,0.2945,1
7316,42104,-52.29,3.097,8.82,0.4283,1
95441,70218,-63.25,1.165,17.25,0.2454,1
25791,20585,-63.94,1.937,150.0,0.8321,0
77099,34987,-80.26,7.333,146.31,0.6668,0
14444,98662,-52.44,1.903,18.72,0.55,1
21383,80319,-79.69,3.803,42.06,0.5035,0
52119,15951,-67.3,1.827,28.71,0.3307,1
83530,34558,-72.15,3.243,29.87,0.3484,0
59896,95821,-80.56,4.799,11.79,0.526,0
76244,46736,-46.73,1.432,16.59,0.6137,1
45044,81654,-79.52,2.598,61.29,0.8221,0
15010,37010,-79.5,4.75,33.22,0.572,0
71232,82977,-83.06,8.147,24.6,0.9205,0
44631,50623,-70.21,7.699,108.42,0.7048,0
10752,94358,-74.85,4.044,33.05,0.807,0
60749,51019,-66.98,5.032,19.19,0.8255,0
9070,17997,-55.53,1.657,6.38,0.5548,1
68364,46244,-50.47,1.12,26.8,0.0768,1
57334,28567,-87.08,6.808,53.02,0.8123,0
79554,68519,-64.66,1.639,10.02,0.6083,1
29475,51506,-58.89,1.382,14.2,0.1427,1
54744,72489,-56.45,3.281,9.74,0.1424,1
99114,70926,-75.95,3.667,16.22,0.5412,0
52451,87695,-66.55,1.205,10.37,0.1627,1
32613,4635,-81.12,2.893,33.39,0.8426,0
59226,18004,-53.08,4.336,52.08,0.82,0
37258,14558,-52.41,3.999,29.61,0.4731,1
9897,66261,-58.35,1.179,14.08,0.2693,1
55572,3465,-55.28,1.157,8.17,0.2045,1
13270,43927,-57.38,1.488,6.93,0.2989,1
61606,44551,-52.04,1.331,15.09,0.3853,1
16433,72237,-47.4,1.162,20.66,0.2025,1
36135,15149,-61.98,1.108,9.96,0.1645,1
50220,62535,-84.14,6.824,51.12,0.6389,0
91561,81493,-70.23,13.062,33.2,0.7343,0
54428,92365,-42.2,1.357,5.43,0.1725,1
71281,4661,-62.96,8.284,43.37,0.6156,0
61153,30976,-78.93,3.364,56.98,0.7738,0
40781,26501,-50.08,1.044,10.95,0.2171,1
39006,17717,-93.08,7.385,76.62,0.8557,0
15186,98397,-61.56,1.314,8.74,0.3458,1
67353,19257,-49.14,1.893,5.03,0.3397,1
58428,75347,-82.16,1.983,46.82,0.5298,0
70887,40761,-49.98,1.755,5.25,0.3214,1
64724,84535,-60.82,1.258,7.83,0.2196,1
7228,44842,-71.67,6.416,37.82,0.4948,0
71658,6753,-82.57,4.029,50.69,0.8403,0
65314,36111,-78.01,5.22,79.99,0.8602,0
94338,14922,-42.6,2.644,17.06,0.117,1
35426,42374,-57.58,1.009,11.28,0.0501,1
30589,13075,-58.28,1.297,10.26,0.3508,1
42138,45124,-52.45,1.87,14.9,0.5362,1
81021,46977,-41.93,1.405,15.52,0.0504,1
15245,69202,-52.4,2.129,11.2,0.4145,1
13687,65558,-87.19,7.049,76.97,0.4542,0
9644,9430,-90.32,3.507,22.57,0.5003,0
11324,91478,-68.14,1.306,13.95,0.3848,1
44948,68643,-78.12,3.426,15.89,0.7631,0
26198,1297,-72.34,4.418,34.55,0.6476,0
59834,25247,-52.11,1.431,10.94,0.1026,1
6277,8914,-86.64,7.156,17.78,0.6771,0
37581,19269,-41.83,1.076,22.37,0.1741,1
45122,29687,-53.22,1.234,12.18,0.1127,1
69647,54000,-65.59,2.796,50.93,0.6672,0
64549,93892,-57.85,1.672,6.69,0.3579,1
62831,69242,-71.16,2.74,20.78,0.106,1
47815,91825,-87.02,7.383,38.55,0.6693,0
85131,82710,-81.21,3.653,46.67,0.6458,0
54330,6723,-77.44,2.359,73.46,0.7691,0
44340,79973,-48.22,1.186,10.35,0.1271,1
5371,92700,-50.82,1.022,8.28,0.2771,1
81908,60539,-75.83,9.608,56.37,0.7415,0
52992,59071,-78.11,13.838,150.0,0.7157,0
10022,70734,-66.24,2.902,37.18,0.2827,0
23272,79111,-65.73,3.844,56.88,0.5614,0
13400,5245,-88.38,6.274,48.28,0.7899,0
57678,20225,-69.54,8.599,150.0,0.7628,0
91098,34692,-64.58,8.314,95.46,0.9589,0
20814,49263,-87.81,8.999,129.2,0.7653,0
81279,60614,-47.93,1.391,28.7,0.393,1
23801,89183,-61.48,1.332,13.61,0.2914,1
85902,12737,-52.46,1.055,2.41,0.1191,1
61418,55478,-95.0,9.474,25.0,0.8517,0
14284,6170,-79.3,6.055,82.55,0.9326,0
7698,63441,-47.53,1.16,3.44,0.1325,1
22864,66383,-60.43,3.015,6.03,0.2272,1
14346,89442,-56.68,1.186,26.03,0.7022,1
2872,7751,-72.89,13.342,116.8,0.8321,0
68325,83780,-65.64,7.105,80.35,0.7832,0
75820,43939,-62.35,1.093,10.39,0.5463,1
44968,56200,-86.49,3.38,76.36,0.6982,0
6193,5559,-70.93,2.52,26.07,0.5445,0
85736,1631,-48.12,1.926,21.89,0.0881,1
45376,67485,-46.21,1.096,13.75,0.2026,1
76831,24885,-62.13,1.091,17.67,0.0535,1
54944,79670,-65.09,2.107,9.21,0.1363,1
561,51816,-68.35,4.592,23.63,0.8038,0
15068,15097,-67.51,1.739,15.39,0.2379,1
29983,76939,-67.65,3.634,19.08,0.6734,0
12980,9181,-58.33,2.053,7.1,0.3763,1
19474,42847,-46.93,1.34,21.31,0.3084,1
56447,34498,-53.38,1.64,16.74,0.0471,1
54867,73790,-50.94,1.068,11.79,0.486,1
28502,92633,-71.15,11.0,20.87,0.8095,0
55868,62311,-82.63,1.224,8.35,0.3628,1
26263,33367,-49.88,1.698,10.87,0.0659,1
12759,10593,-71.94,5.978,80.43,0.5346,0
76755,46282,-50.49,2.102,23.62,0.4393,1
86276,82139,-70.98,8.142,56.71,0.9338,0
81620,10337,-60.26,1.052,14.02,0.1148,1
24005,45178,-36.46,1.37,20.07,0.1979,1
7797,89925,-83.0,3.89,24.87,0.616,0
34055,73505,-53.67,1.134,10.8,0.1066,1
870,41238,-73.65,4.804,37.03,0.5405,0
48297,11267,-62.8,1.28,12.8,0.0848,1
53472,54220,-59.43,1.073,22.67,0.051,1
50468,97563,-91.5,7.044,77.11,0.5821,0
90379,82296,-75.97,4.206,44.29,0.9527,0
94566,26107,-54.54,2.322,12.31,0.3015,1
79610,87841,-57.58,2.121,5.99,0.3448,1
87830,80281,-47.05,1.409,8.09,0.4534,1
95967,9913,-90.77,7.446,150.0,0.8329,0
4609,59086,-63.73,1.834,9.24,0.298,1
46961,51914,-51.04,1.711,21.12,0.2289,1
80586,20011,-70.75,3.206,17.12,0.6504,0
58532,72741,-43.68,3.128,11.13,0.4993,1
92932,43028,-68.36,12.032,14.03,0.9006,0
62483,34195,-57.83,2.779,15.3,0.212,1
33133,76503,-69.31,2.761,42.89,0.4263,0
39441,73576,-62.38,4.489,66.06,0.6968,0
27384,4749,-40.7,2.371,5.59,0.0763,1
97995,27000,-57.05,2.036,8.18,0.0857,1
64057,89450,-57.91,1.775,23.94,0.273,1
40439,41386,-61.67,2.449,16.02,0.2702,1
96580,32654,-67.42,4.244,16.77,0.3076,1
95007,31259,-68.8,7.378,33.16,0.8375,0
14823,61001,-51.05,1.669,17.55,0.2355,1
85298,55084,-75.66,12.94,52.0,0.9789,0
4761,99219,-75.59,7.97,18.53,0.8976,0
6753,27984,-54.43,1.473,14.48,0.3322,1
1918,42315,-51.57,1.432,9.08,0.4976,1
62400,96427,-44.79,1.843,32.0,0.18,1
46973,2572,-46.7,1.015,12.03,0.1891,1
19296,31281,-68.94,1.271,26.12,0.1989,1
46924,65377,-78.98,6.064,33.56,0.6301,0
43300,7858,-70.8,2.945,55.3,0.1512,0
87519,74097,-75.43,7.752,105.14,0.9112,0
53867,94791,-61.51,1.482,16.66,0.1543,1
82710,68600,-79.68,8.459,12.69,0.2622,0
2563,59254,-60.12,1.082,8.78,0.6488,1
